ID,Name,HP,Attack,Defense,Sp. Attack,Sp. Defense,Speed,Base_Stats,normal_weakness,fire_weakness,water_weakness,electric_weakness,grass_weakness,ice_weakness,fighting_weakness,poison_weakness,ground_weakness,flying_weakness,psychic_weakness,bug_weakness,rock_weakness,ghost_weakness,dragon_weakness,dark_weakness,steel_weakness,fairy_weakness,height_inches,height_meters,weight_pounds,weight_kilograms,capturing_rate,gender_male_ratio,egg_steps,egg_cycles,abilities,Type 1,Type 2,Classification_info,Forms,gen,Is_Legendary,Is_Mythical,Is_Ultra_Beast,number_immune,number_not_effective,number_normal,number_super_effective
855,Polteageist,60,65,65,134,114,70,508,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,8,0.2,0.9,0.4,60,,2560,60,Cursed Body; Weak Armor,Ghost,,Black Tea,,8,0,0,0,2,2,12,2
856,Hatenna,42,30,45,56,53,39,265,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,104,0.4,7.5,3.4,235,0.0,2560,235,Anticipation; Healer; Magic Bounce,Psychic,,Calm,,8,0,0,0,0,2,13,3
857,Hattrem,57,40,65,86,73,49,370,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,200,0.6,10.6,4.8,120,0.0,2560,120,Anticipation; Healer; Magic Bounce,Psychic,,Serene,,8,0,0,0,0,2,13,3
858,Hatterene,57,90,95,136,103,29,510,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0,611,2.1,11.2,5.1,45,0.0,2560,45,Anticipation; Healer; Magic Bounce,Psychic,Fairy,Silent,,8,0,0,0,1,2,12,3
859,Impidimp,45,45,30,55,40,50,265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.25,2.0,2.0,104,0.4,12.1,5.5,255,10.0,2560,255,Frisk; Pickpocket; Prankster,Dark,Fairy,Wily,,8,0,0,0,2,2,11,3
860,Morgrem,65,60,45,75,55,70,370,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.25,2.0,2.0,207,0.8,27.6,12.5,120,10.0,2560,120,Frisk; Pickpocket; Prankster,Dark,Fairy,Devious,,8,0,0,0,2,2,11,3
861,Grimmsnarl,95,120,65,95,75,60,510,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.25,2.0,2.0,411,1.5,134.5,61.0,45,10.0,2560,45,Frisk; Pickpocket; Prankster,Dark,Fairy,Bulk Up,,8,0,0,0,2,2,11,3
862,Obstagoon,93,90,101,60,81,95,520,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.5,1.0,2.0,503,1.6,101.4,46.0,45,50.2,1920,45,Defiant; Guts; Reckless,Dark,Normal,Blocking,,8,0,0,0,2,1,12,3
863,Perrserker,70,110,100,50,60,50,440,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,207,0.8,61.7,28.0,90,50.2,2560,90,Battle Armor; Steely Spirit; Tough Claws,Steel,,Viking,,8,0,0,0,1,10,4,3
864,Cursola,60,95,50,145,130,30,510,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,303,1.0,0.9,0.4,30,24.9,2560,30,Perish Body; Weak Armor,Ghost,,Coral,,8,0,0,0,2,2,12,2
865,Sirfetchd,62,135,95,68,82,65,318,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,31,0.8,257.9,117.0,45,50.2,2560,3,Steadfast; Scrappy,Fighting,,Wild Duck,,8,0,0,0,0,3,12,3
866,Mr-rime,80,85,75,110,100,70,520,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,2.0,2.0,1.0,2.0,2.0,1.0,59,1.5,128.3,58.2,45,5.02,3200,3,Tangled Feet; Screen Cleaner; Ice Body,Ice,Psychic,Comedian,,8,0,0,0,0,2,10,6
867,Runerigus,58,95,145,50,105,30,483,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,503,1.6,146.8,66.6,90,50.2,3200,90,Wandering Spirit,Ground,Ghost,Grudge,,8,0,0,0,3,3,7,5
868,Milcery,45,40,40,50,61,34,270,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,8,0.2,0.7,0.3,200,0.0,2560,200,Aroma Veil; Sweet Veil,Fairy,,Cream,,8,0,0,0,1,3,12,2
869,Alcremie,65,60,75,110,121,64,495,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,100,0.3,1.1,0.5,100,0.0,2560,100,Aroma Veil; Sweet Veil,Fairy,,Cream,,8,0,0,0,1,3,12,2
870,Falinks,65,100,100,70,60,75,470,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,910,3.0,136.7,62.0,45,,3200,45,Battle Armor; Defiant,Fighting,,Formation,,8,0,0,0,0,3,12,3
871,Pincurchin,48,101,95,91,85,15,435,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,100,0.3,2.2,1.0,75,50.2,2560,75,Activates; Electric Surge; Electric Terrain; Lightning Rod,Electric,,Sea Urchin,,8,0,0,0,0,3,14,1
872,Snom,30,25,35,45,30,20,185,1.0,4.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,100,0.3,8.4,3.8,190,50.2,2560,190,Ice Scales; Shield Dust,Ice,Bug,Worm,,8,0,0,0,0,3,11,4
873,Frosmoth,70,65,60,125,90,65,475,1.0,4.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,403,1.3,92.6,42.0,75,50.2,2560,75,Ice Scales; Shield Dust,Ice,Bug,Frost Moth,,8,0,0,0,0,3,11,4
874,Stonjourner,100,125,135,20,20,70,470,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,802,2.5,1146.4,520.0,60,50.2,3200,60,Power Spot,Rock,,Big Rock,,8,0,0,0,0,4,9,5
875,Eiscue,75,80,110,65,90,50,470,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,407,1.4,196.2,89.0,60,50.2,3200,60,Ice Face,Ice,,Penguin,Ice Face; Noice Face,8,0,0,0,0,1,13,4
876,Indeedee,60,65,55,105,95,95,475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0,211,0.9,61.7,28.0,30,5.0,5120,30,Activates; Female; Female Abilities; Hidden; Inner Focus; Own Tempo; Psychic Surge; Psychic Terrain; Synchronize,Psychic,Normal,Emotion,Male; Female,8,0,0,0,1,1,14,2
877,Morpeko,58,95,58,70,58,97,436,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,100,0.3,6.6,3.0,180,50.2,1280,180,Hunger Switch,Electric,Dark,Two-Sided,Full Belly Mode; Hangry Mode,8,0,0,0,1,5,8,4
878,Cufant,72,80,49,40,49,40,330,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,311,1.2,220.5,100.0,190,50.2,3200,190,Heavy Metal; Sheer Force,Steel,,Copperderm,,8,0,0,0,1,10,4,3
879,Copperajah,122,130,69,80,69,30,500,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,910,3.0,1433.0,650.0,90,50.2,3200,90,Heavy Metal; Sheer Force,Steel,,Copperderm,,8,0,0,0,1,10,4,3
880,Dracozolt,90,100,90,80,70,75,505,1.0,0.5,0.5,0.25,0.5,2.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,511,1.8,418.9,190.0,45,,4480,45,Hustle; Sand Rush; Volt Absorb,Electric,Dragon,Fossil,,8,0,0,0,0,6,8,4
881,Arctozolt,90,100,90,90,80,55,505,1.0,2.0,1.0,0.5,1.0,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,707,2.3,330.7,150.0,45,,4480,45,Slush Rush; Static; Volt Absorb,Electric,Ice,Fossil,,8,0,0,0,0,3,11,4
882,Dracovish,90,90,100,70,80,75,505,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,707,2.3,474.0,215.0,45,,4480,45,Sand Rush; Strong Jaw; Water Absorb,Water,Dragon,Fossil,,8,0,0,0,0,3,13,2
883,Arctovish,90,90,100,80,90,55,505,1.0,1.0,0.5,2.0,2.0,0.25,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,607,2.0,385.8,175.0,45,,4480,45,Ice Body; Slush Rush; Water Absorb,Water,Ice,Fossil,,8,0,0,0,0,2,12,4
884,Duraludon,70,95,115,120,50,85,535,0.5,1.0,0.5,0.5,0.25,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,511,1.8,88.2,40.0,45,50.2,3840,45,Heavy Metal; Light Metal; Stalwart,Steel,Dragon,Alloy,,8,0,0,0,1,9,6,2
885,Dreepy,28,60,30,40,30,82,270,0.0,0.5,0.5,0.5,0.5,2.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,2.0,108,0.5,4.4,2.0,45,50.2,5120,45,Clear Body; Cursed Body; Infiltrator,Dragon,Ghost,Lingering,,8,0,0,0,2,6,5,5
886,Drakloak,68,80,50,60,50,102,410,0.0,0.5,0.5,0.5,0.5,2.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,2.0,407,1.4,24.3,11.0,45,50.2,5120,45,Clear Body; Cursed Body; Infiltrator,Dragon,Ghost,Caretaker,,8,0,0,0,2,6,5,5
887,Dragapult,88,120,75,100,75,142,600,0.0,0.5,0.5,0.5,0.5,2.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,2.0,910,3.0,110.2,50.0,45,50.2,5120,45,Clear Body; Cursed Body; Infiltrator,Dragon,Ghost,Stealth,,8,0,0,0,2,6,5,5
888,Zacian,92,130,115,80,115,138,670,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,902,2.8,242.5,110.0,10,,15360,10,Intrepid Sword,Fairy,,Warrior,Hero of Many Battles; Crowned Sword,8,1,0,0,1,3,12,2
889,Zamazenta,92,130,115,80,115,138,670,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,906,2.9,463.0,210.0,10,,15360,10,Dauntless Shield,Fighting,,Warrior,Hero of Many Battles; Crowned Shield,8,1,0,0,0,3,12,3
890,Eternatus,140,85,95,145,95,130,690,1.0,0.5,0.5,0.5,0.25,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,6507,20.0,2094.4,950.0,255,,15360,255,Pressure,Poison,Dragon,Gigantic,Eternamax,8,1,0,0,0,7,7,4
891,Kubfu,60,90,60,53,50,72,385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,200,0.6,26.5,12.0,3,88.14,15360,3,Inner Focus,Fighting,,Wushu,,8,1,0,0,0,3,12,3
892,Urshifu,100,130,100,63,60,97,550,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.5,0.5,1.0,0.25,1.0,4.0,603,1.9,231.5,105.0,3,88.14,15360,3,Unseen Fist,Fighting,Dark,Wushu,Single Strike Style; Rapid Strike Style,8,1,0,0,1,3,11,3
893,Zarude,105,120,105,70,95,105,600,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,0.0,4.0,1.0,0.5,1.0,0.5,1.0,2.0,511,1.8,154.3,70.0,3,,15360,3,Leaf Guard,Dark,Grass,Rogue Monkey,,8,0,1,0,1,6,4,7
894,Regieleki,80,100,50,100,50,200,580,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,311,1.2,319.7,145.0,3,,15360,3,Transistor,Electric,,Electron,,8,1,0,0,0,3,14,1
895,Regidrago,200,100,50,100,50,80,580,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,611,2.1,440.9,200.0,3,,15360,3,Dragons Maw,Dragon,,Dragon Orb,,8,1,0,0,0,4,11,3
896,Glastrier,100,145,130,65,110,30,580,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,703,2.2,1763.7,800.0,3,,15360,3,Chilling Neigh,Ice,,Wild Horse,,8,0,0,0,0,1,13,4
897,Spectrier,100,65,60,145,80,130,580,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,607,2.0,98.1,44.5,3,,15360,3,Grim Neigh,Ghost,,Swift Horse,,8,0,0,0,2,2,12,2
898,Calyrex,100,80,80,80,80,80,500,1.0,2.0,0.5,0.5,0.5,2.0,0.5,2.0,0.5,2.0,0.5,4.0,1.0,2.0,1.0,2.0,1.0,1.0,43,1.1,17.0,7.7,3,,15360,3,Ice Rider Ability; Shadow Rider; Shadow Rider Ability; Unnerve,Psychic,Grass,Calyrex is Genderless,Ice Rider; Shadow Rider,8,1,0,0,0,6,5,7
899,Wyrdeer,103,105,72,105,75,65,525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0,511,1.8,209.7,95.1,45,50.2,5120,115,Frisk; Intimidate; Sap Sipper,Normal,Psychic,Big Horn,,8,0,0,0,1,1,14,2
900,Kleavor,70,135,95,45,70,85,500,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,511,1.8,196.2,89.0,15,50.2,5120,409,Sheer Force; Steadfast; Swarm,Bug,Rock,Axe,,8,0,0,0,0,2,13,3
901,Ursaluna,130,140,105,45,80,50,550,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,710,2.4,639.3,290.0,20,50.2,5120,604,Bulletproof; Guts; Unnerve,Ground,Normal,Peat,Bloodmoon,8,0,0,0,2,2,10,4
902,Basculegion,120,112,65,80,75,78,530,0.0,0.5,0.5,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0,910,3.0,242.5,110.0,45,5.0,5120,710,Adaptability; Mold Breaker; Rattled,Water,Ghost,Big Fish,Male; Female,8,0,0,0,2,6,6,4
903,Sneasler,80,130,60,40,80,120,510,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,2.0,4.0,0.25,0.5,1.0,1.0,0.5,1.0,1.0,403,1.3,94.8,43.0,20,50.2,5120,305,Poison Touch; Pressure,Fighting,Poison,Free Climb,,8,0,0,0,0,6,9,3
904,Overqwil,85,115,95,65,65,85,510,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,802,2.5,133.4,60.5,45,50.2,5120,607,Intimidate; Poison Point; Swift Swim,Dark,Poison,Pin Cluster,,8,0,0,0,1,4,12,1
905,Enamorus,74,115,70,135,80,106,580,1.0,1.0,1.0,2.0,0.5,2.0,0.25,2.0,0.0,1.0,1.0,0.25,2.0,1.0,0.0,0.5,2.0,1.0,63,1.6,105.8,48.0,3,0.0,0,3,Contrary; Healer; Hidden; Overcoat; Therian Forme; Therian Forme Ability,Fairy,Flying,Love-Hate,Incarnate Forme; Therian Forme,8,1,0,0,2,4,7,5
906,Sprigatito,40,61,54,45,45,65,310,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,104,0.4,9.0,4.1,45,8.8,2560,45,Overgrow; Protean,Grass,,Grass Cat,,9,0,0,0,0,4,9,5
907,Floragato,61,80,63,60,63,83,410,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,211,0.9,26.9,12.2,45,8.8,2560,45,Overgrow; Protean,Grass,,Grass Cat,,9,0,0,0,0,4,9,5
908,Meowscarada,76,110,70,81,70,123,530,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,0.0,4.0,1.0,0.5,1.0,0.5,1.0,2.0,411,1.5,68.8,31.2,45,8.8,2560,45,Overgrow; Protean,Grass,Dark,Magician,,9,0,0,0,1,6,4,7
909,Fuecoco,67,45,59,63,40,36,310,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,104,0.4,21.6,9.8,45,8.8,2560,45,Blaze; Unaware,Fire,,Fire Croc,,9,0,0,0,0,6,9,3
910,Crocalor,81,55,78,90,58,49,411,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,303,1.0,67.7,30.7,45,8.8,2560,45,Blaze; Unaware,Fire,,Fire Croc,,9,0,0,0,0,6,9,3
911,Skeledirge,104,75,100,110,75,66,530,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,503,1.6,719.8,326.5,45,8.8,2560,45,Blaze; Unaware,Fire,Ghost,Singer,,9,0,0,0,2,7,4,5
912,Quaxly,55,65,45,50,45,50,310,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,108,0.5,13.4,6.1,45,8.8,2560,45,Moxie; Torrent,Water,,Duckling,,9,0,0,0,0,4,12,2
913,Quaxwell,70,85,65,65,60,65,410,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,311,1.2,47.4,21.5,45,8.8,2560,45,Moxie; Torrent,Water,,Practicing,,9,0,0,0,0,4,12,2
914,Quaquaval,85,120,80,85,75,85,530,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0,511,1.8,136.5,61.9,45,8.8,2560,45,Moxie; Torrent,Water,Fighting,Dancer,,9,0,0,0,0,7,6,5
915,Lechonk,54,45,40,35,45,35,254,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,108,0.5,22.5,10.2,255,5.0,1920,255,Aroma Veil; Gluttony; Thick Fat,Normal,,Hog,,9,0,0,0,1,0,16,1
916,Oinkologne,110,100,75,59,80,65,489,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,303,1.0,264.6,120.0,100,5.0,1920,100,Aroma Veil; Female; Female Abilities; Gluttony; Hidden; Lingering Aroma; Thick Fat,Normal,,Hog,Male; Female,9,0,0,0,1,0,16,1
917,Tarountula,35,41,45,29,40,20,210,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100,0.3,8.8,4.0,255,5.0,1920,255,Insomnia; Stakeout,Bug,,String Ball,,9,0,0,0,0,3,12,3
918,Spidops,60,79,92,52,86,35,404,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,303,1.0,36.4,16.5,120,5.0,1920,120,Insomnia; Stakeout,Bug,,Trap,,9,0,0,0,0,3,12,3
919,Nymble,33,46,40,21,25,45,210,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,8,0.2,2.2,1.0,190,5.0,2560,190,Swarm; Tinted Lens,Bug,,Grasshopper,,9,0,0,0,0,3,12,3
920,Lokix,71,102,78,52,55,92,450,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.0,2.0,2.0,0.5,1.0,0.5,1.0,2.0,303,1.0,38.6,17.5,30,5.0,2560,30,Swarm; Tinted Lens,Bug,Dark,Grasshopper,,9,0,0,0,1,4,8,5
921,Pawmi,45,50,20,40,25,60,240,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,100,0.3,5.5,2.5,190,5.0,1920,190,Iron Fist; Natural Cure; Punching Glove; Static,Electric,,Mouse,,9,0,0,0,0,3,14,1
922,Pawmo,60,75,40,50,40,85,350,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0,104,0.4,14.3,6.5,80,5.0,1920,80,Iron Fist; Natural Cure; Punching Glove; Volt Absorb,Electric,Fighting,Mouse,,9,0,0,0,0,5,10,3
923,Pawmot,70,115,70,70,60,105,490,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0,211,0.9,90.4,41.0,45,5.0,1920,45,Iron Fist; Natural Cure; Punching Glove; Volt Absorb,Electric,Fighting,Hands-On,,9,0,0,0,0,5,10,3
924,Tandemaus,50,50,45,40,45,75,305,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,100,0.3,4.0,1.8,150,,1280,150,Own Tempo; Pickup; Run Away,Normal,,Couple,,9,0,0,0,1,0,16,1
925,Maushold,74,75,70,65,75,111,470,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,12,0.3,5.1,2.3,75,,1280,75,Cheek Pouch; Friend Guard; Technician,Normal,,Family,Family of Four; Family of Three,9,0,0,0,1,0,16,1
926,Fidough,37,55,70,30,55,65,312,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,100,0.3,24.0,10.9,190,5.0,2560,190,Klutz; Own Tempo,Fairy,,Puppy,,9,0,0,0,1,3,12,2
927,Dachsbun,57,80,115,50,80,95,477,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,108,0.5,32.8,14.9,90,5.0,2560,90,Aroma Veil,Fairy,,Dog,,9,0,0,0,1,3,12,2
928,Smoliv,41,35,45,58,51,30,260,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,100,0.3,14.3,6.5,255,5.0,2560,255,Early Bird; Harvest,Grass,Normal,Olive,,9,0,0,0,1,4,7,6
929,Dolliv,52,53,60,78,78,33,354,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,200,0.6,26.2,11.9,120,5.0,2560,120,Early Bird; Harvest,Grass,Normal,Olive,,9,0,0,0,1,4,7,6
930,Arboliva,78,69,90,125,109,39,510,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,407,1.4,106.3,48.2,45,5.0,2560,45,Harvest; Seed Sower,Grass,Normal,Olive,,9,0,0,0,1,4,7,6
931,Squawkabilly,82,96,51,45,51,92,417,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,200,0.6,5.3,2.4,190,5.0,1920,190,Guts; Hidden; Hustle; Intimidate; Sheer Force,Normal,Flying,Parrot,Green Plumage; Blue Plumage; Yellow Plumage; White Plumage,9,0,0,0,2,2,11,3
932,Nacli,55,55,75,35,35,25,280,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,104,0.4,35.3,16.0,255,5.0,2560,255,Clear Body; Purifying Salt; Sturdy,Rock,,Rock Salt,,9,0,0,0,0,4,9,5
933,Naclstack,60,60,100,35,65,35,355,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,200,0.6,231.5,105.0,120,5.0,2560,120,Clear Body; Purifying Salt; Sturdy,Rock,,Rock Salt,,9,0,0,0,0,4,9,5
934,Garganacl,100,100,130,45,90,35,500,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,707,2.3,529.1,240.0,45,5.0,2560,45,Clear Body; Purifying Salt; Sturdy,Rock,,Rock Salt,,9,0,0,0,0,4,9,5
935,Charcadet,40,50,40,50,40,35,255,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,200,0.6,23.1,10.5,90,5.0,4480,90,Flame Body; Flash Fire,Fire,,Fire Child,,9,0,0,0,0,6,9,3
936,Armarouge,85,60,100,125,80,75,525,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5,411,1.5,187.4,85.0,25,5.0,4480,25,Flash Fire; Weak Armor,Fire,Psychic,Fire Warrior,,9,0,0,0,0,7,6,5
